 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه من محمد حسنين في  المكتب",09/01/2024,"202429","G.Ledger","3,671,061.19","2,000.00",0.00,21,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","موصلاات عمل رويال  في الاستور",09/01/2024,"2024461","G.Ledger","3,670,961.19",100.00,0.00,22,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه  تحويل",09/01/2024,"2024671","G.Ledger","3,650,961.19","20,000.00",0.00,23,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن لي الديزل",10/01/2024,"202430","G.Ledger","3,646,961.19","4,000.00",0.00,24,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه الي طارق",10/01/2024,"202410","Receipts","3,645,961.19","1,000.00",0.00,25,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن",11/01/2024,"202412","Receipts","3,645,461.19",500.00,0.00,26,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعة الى هشام فى الاستور بيد حسن",11/01/2024,"2024160","G.Ledger","3,640,461.19","5,000.00",0.00,27,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه بيد حسن الي عاطف كاش",11/01/2024,"202452","G.Ledger","3,632,217.19","8,244.00",0.00,28,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","دفعه التوردات ديزل",11/01/2024,"2024462","G.Ledger","3,632,017.19",200.00,0.00,29,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
 4:01:53PM,"قطر - الدوحة","-","-","-","-","Statement","كشف حساب","ريال قطري",01/01/2024,"From Date - من تاريخ","40010017","Account Number - حساب رقم",31/01/2024,"From Date - من تاريخ","صرف وقبض الحكمة(payment Collection)","Account Name - حساب","2,859,762.34","Opening Balance - الرصيد الافتتاحى","Dis - الشرح","Date-تاريخ","JV-رقم القيد","Ref - المرجع","Balance-الرصيد","Credit - الدائن","Debit - مدين","#","تجديد سيارة الحادث",11/01/2024,"2024462","G.Ledger","3,631,867.19",150.00,0.00,30,"2,859,762.34","Opening Balance - الرصيد الافتتاحى","1,517,929.87","Total Debit - اجمالى المدين","584,002.00","Total Credit - اجمالى الدائن","3,793,690.21","Current Balance - الرصيد الحالى","مدين","نصادق على صحة المديونية / الرصيد","شركة الحكمة للتجارة فى المواد الغذائية والخضروات والفواكه","Page -1 of 1"
